"Family","Species","Latitude","Longitude","Location","Source"
"Vespertilionidae","Pipistrellus javanicus","30.22",78.779,"Srinagar, Uttarakhand, India","Bhat, 1974"
"Vespertilionidae","Pipistrellus javanicus","29.6",79.666,"Sukhidhang, Uttarakhand, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus javanicus","26.824",88.33,"Sukna, West Bengal, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus javanicus","21.8",80.266,"Supkhar, Madhya Pradesh, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus javanicus","26.158",94.562,"Takubama (=Chakanama), Nagaland, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus javanicus","34.682",72.231,"Malakand University, Malakand division, Khyberpakhtunkhwa, Pakistan","Salim, 2018"
"Vespertilionidae","Pipistrellus javanicus","34.169",72.066,"Peshawar, Pakistan.","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus javanicus","34.616",72.28279,"Karakar regions of Pakistan","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus javanicus","33.906",73.394401,"Murree regions of Pakistan","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus javanicus","32.348414",74.054945,"Gujranwala, Hafizabad, Mandi Bhaudin Districts of Pakistan","Shahbaz et al. (2018)"
"Vespertilionidae","Pipistrellus javanicus","30.283",77.972,"WII, Campus, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus javanicus","28.742",79.174,"Maldevta, Garhwal, Uttarakhand","Chakravarthy (2015)"
"Vespertilionidae","Pipistrellus javanicus","28.333611",83.750278,"in the vicinity of Sudame, Annapurna Himal, 30km NW of Pokhara, Nepal","Csorba et al 1999"
"Vespertilionidae","Pipistrellus javanicus","28.395623",83.743162,"Vicinity of Banthanti, Nepal","Csorba et al 1999"
"Vespertilionidae","Pipistrellus javanicus","27.750278",85.416944,"Shivapuri Nagarjun National Park, Nepal","Thapa et al 2021"
"Vespertilionidae","Pipistrellus javanicus","31.1521",76.9686,"Arki, Himachal Pradesh","Saikia 2018"
"Vespertilionidae","Pipistrellus javanicus","17.7196",73.3968,"Khed, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus javanicus","18.9192",73.3277,"Karjat, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus javanicus","18.9887",73.2712,"Matheran, Maharashtra, India","Saikia 2018"
"Vespertilionidae","Pipistrellus javanicus","26.973566",94.638423,"Sibsagar, Assam","Sinha 1999"
"Vespertilionidae","Pipistrellus javanicus","27.76666",85.46666,"Sundarijal, Kathmandu, Nepal","Ghosh 2006"
"Vespertilionidae","Pipistrellus javanicus","28.132078",95.123507,"Rottung, Arunachal Pradesh","Ghosh 2006"
"Vespertilionidae","Pipistrellus javanicus","27.038458",88.35078,"Takdah, Darjeeling, West Bengal, India","Das 2003"
"Vespertilionidae","Pipistrellus javanicus","27.030073",88.70309,"Paparkheti, Darjeeling, West Bengal, India","Das 2003"
"Vespertilionidae","Pipistrellus javanicus","27.566944",84.500278,"Sauraha, Narayani, Nepal","Myers et al 2000"
"Vespertilionidae","Pipistrellus javanicus","27.566944",84.450278,"Dudora Nala, 4.3 km SW of Sauraha, Nepal","Myers et al 2000"
"Vespertilionidae","Pipistrellus javanicus","27.533611",84.333611,"Tamar Tal, approx. 13 km E of Saurah, Nepal","Myers et al 2000"
"Vespertilionidae","Pipistrellus javanicus","27.533889",84.334167,"Royal Chitwan National Park, Tiger Tops, Dhangari Khola, Nepal","Myers et al 2000"
"Vespertilionidae","Pipistrellus javanicus","27.5525",84.46833,"Simal Ghol Tal, Royal Chitwan National Park, 2.5 km SW of Sauraha, Nepal","Myers et al 2000"
"Vespertilionidae","Pipistrellus javanicus","27.666944",87.166944,"Makalu Barun Natioonal Park, Nepal","Thapa et al 2013"
"Vespertilionidae","Pipistrellus javanicus","27.783914",85.3813,"Muhan Pokhari, shivapuri Nagarjun National Park HQ ","Acharya & Adhikari 2016"
"Vespertilionidae","Pipistrellus javanicus","26.848899",92.802755,"Lokra near Balipara, Assam","Boro et al 2018"
"Vespertilionidae","Pipistrellus javanicus","26.191722",89.900658,"Basbari, Assam","Boro et al 2018"
"Vespertilionidae","Pipistrellus javanicus","27.292671",95.668859,"Margherita, Assam, India","Boro et al 2018"
"Vespertilionidae","Pipistrellus javanicus","34.902",72.253,"Yakh Tangai, NWFP, Pakistan","GBIF 2022"
"Vespertilionidae","Pipistrellus javanicus","26.75",89.35,"Hasimara, West Bengal, India","GBIF 2022"
"Vespertilionidae","Pipistrellus javanicus","22.475697",87.31449,"Midnapore, West Bengal, India","GBIF 2022"
"Vespertilionidae","Pipistrellus javanicus","24.821449",82.346296,"Bharwari, Uttar Pradesh, India","Ghosh 2006"
