Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus kuhlii,26.25,89.5,"Koch Bihar, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,18.283333,83.55,"Koduru, Andhra Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,13.133,78.133,"Kolar, Karnataka,India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,16.7,74.233,"Kolhapur, Maharashtra, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,22.56,88.36,"Kolkata, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,19.83,83.73,"Kotagarh, Orissa, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,11.420334,76.860195,"Kotagiri, Nilgiri district, Tamil Nadu","Wroughton & Davidson, 1920ii"
Vespertilionidae,Scotophilus kuhlii,7.11,80.85,"Kumbalgamuwa, Central Province, Sri Lanka","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,24.229,72.42,"Lunwa, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25,88.15,"Maldah, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,22.833,69.366,"Mandvi, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,16.36,78.76,"Mannanur, Mehboobnagar, Andhra Pradesh, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,21.93,86.72,"Mayurbhanj, Orissa, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,22.5,87.5,"Medinipur, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,11.3,76.935,"Mettupalayam, Tamil Nadu, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,21.17,72.9,"Mheskatri, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,24.546,67.628,"Mirpur Sakro, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,18.19,79.94,"Mulug, Warangal, Andhra Pradesh, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,18.97,72.82,"Mumbai, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25.23,86.28,"Munger, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,24.18,88.26,"Murshidabad, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,26.129,85.379,"Muzaffarpur, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,12.3,76.65,"Mysore, Karnataka, India","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,23.17,88.57,"Nadia, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,21.07,79.27,"Nagpur, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,26.239,68.403,"Nawabshah, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,19.789,72.689,"Nawapur, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,7.1,93.779,"Nicobar Islands, Andaman & Nicobar Islands, India","Hill, 1967"
Vespertilionidae,Scotophilus kuhlii,11.41,76.5,"Nilgiri Hills, Tamil Nadu, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,11.41,76.5,"Nilgiri Hills, Tamil Nadu, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,23.33,86.36,"North 24 Parganas, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,14.08,79.08,"Palakonda Hills, Andhra Pradesh, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,23.883333,84.283333,"Palamau, Jharkhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,24.2,72.483333,"Palanpur, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,10.766667,76.7,"Palghat, Kerala, India","Lindsay, 1927i"
Vespertilionidae,Scotophilus kuhlii,14.08,79.08,"Palkonda Hills, Andhra Pradesh, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,17.933333,73.816667,"Panchgani, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,21.4,73.26,"Patal, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25.61,85.14,"Patna, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,28.64,79.87,"Philibhit, Uttar Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,20.46,84.23,"Phulbani, Orissa, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,18.47,73.79,"Pune, Maharashtra, India","Wroughton & Davidson, 1920i"
Vespertilionidae,Scotophilus kuhlii,19.8,85.85,"Puri, Orissa, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,25.783,87.466,"Purnea, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,23.333,86.366,"Puruliya, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,16.2,77.37,"Raichur, Karnataka, India","Ghosh, 2008"
Vespertilionidae,Scotophilus kuhlii,29.391,79.124,"Ramnagar, Uttarakhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,26.983,84.85,"Raxaul, near Birghanj, Nepal","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,26.245,77.399,"Sabalgarh, Madhya Pradesh, India","Lindsay, 1926b"
Vespertilionidae,Scotophilus kuhlii,19.447,76.432,"Saila, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,15.326,75.717,"Samasgi, Karnataka, India","Wroughton, 1912c"
Vespertilionidae,Scotophilus kuhlii,25.85,85.78,"Samastipur, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,32.859,73.597,"Sanghoi, Punjab, Pakistan","Lindsya, 1927iii"
Vespertilionidae,Scotophilus kuhlii,24.5,87.5,"Santal Pargana, Jharkhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,17.69,74,"Satara, Maharashtra, India","Brosset, 1962c"
Vespertilionidae,Scotophilus kuhlii,22.431,78.222,"Satpura National Park, Madhya Pradesh, India","Molur et al., 2002"
Vespertilionidae,Scotophilus kuhlii,12.41,76.68,"Seringapatnam, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,22.5,85.5,"Singhbhum, Jharkhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,14.61,74.82,"Sirsi, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus kuhlii,22.7117,78.198,"Sohagpur, Madhya Pradesh, India","Wroughton, 1913ii"
