Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Scotophilus heathii,14.75,75.011,"Malgi, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.894,68.524,"Malir, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,22.833,69.366,"Mandvi, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,26.276,91.261,"Marampur, Assam, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,27.28,95.68,"Margherita, Assam, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,6.957,81.279,"Medagama, Uva Province, Sri Lanka","Phillips, 1980"
Vespertilionidae,Scotophilus heathii,22.5,87.5,"Medinipur, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,28.99,77.703,"Meerut, Uttar Pradesh, India","Gandhi, 1986a"
Vespertilionidae,Scotophilus heathii,22.85,72.77,"Mehmadabad, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,24.546,67.628,"Mirpur Sakro, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.15,82.58,"Mirzapur, Uttar Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,30.812,75.17,"Moga, Punjab, India","Gupta & Mehta, 1974"
Vespertilionidae,Scotophilus heathii,30.19,71.458,"Multan, Punjab, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,26.129,85.379,"Muzaffarpur, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,30.375,76.149,"Nabha, Punjab, India","Santosh & Gupt, 1984b"
Vespertilionidae,Scotophilus heathii,23.17,88.57,"Nadia, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,16.55,79.27,"Nagarjuna sagar, Andhra Pradesh, India","Sinha, 1980"
Vespertilionidae,Scotophilus heathii,21.07,79.27,"Nagpur, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,11.41,76.5,"Nilgiri Hills, Tamil Nadu, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,28.25,81.216,"Nishangarh, Uttar Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,6.55,79.983333,"Paiyagalla, Western Province, Sri Lanka","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,24.2,72.483333,"Palanpur, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,26.116667,91.5,"Palasbari, Assam, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,17.933333,73.816667,"Panchgani, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.61,85.14,"Patna, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,22.48,72.8,"Petlad, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,28.64,79.87,"Philibhit, Uttar Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,11.93,79.78,"Pondicherry, Tamil Nadu, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,18.47,73.79,"Pune, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,19.8,85.85,"Puri, Orissa, India","Das et al., 1993"
Vespertilionidae,Scotophilus heathii,25.783,87.466,"Purnea, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,12.85,77.78,"Rajajinagar, Bangalore, Karnataka","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,29.1,70.321,"Rajanpur, Punjab, Pakistan","Ghosh, 2008"
Vespertilionidae,Scotophilus heathii,26.19,92.94,"Rajapara, Assam, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,21.873,73.503,"Rajpipla, Gujarat, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,29.391,79.124,"Ramnagar, Uttarakhand, India","Bhat, 1974"
Vespertilionidae,Scotophilus heathii,7.517,80.673,"Ratotta, Central Province, Sri Lanka","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,33.605,73.043,"Rawalpindi, Punjab, Pakistan","Ghosh, 2008"
Vespertilionidae,Scotophilus heathii,26.983,84.85,"Raxaul, near Birghanj, Nepal","Johnson et al., 1980"
Vespertilionidae,Scotophilus heathii,24.61,83.91,"Rohtas, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,25.71,86.451,"Saharsa, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,11.652918,78.157654,"Salem, Tamil Nadu, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,15.326,75.717,"Samasgi, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,21.4,83.88,"Sambalpur, Orissa, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,32.859,73.597,"Sanghoi, Punjab, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,24.5,87.5,"Santal Parganas, Jarkhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,26.02,76.344,"Sawai Madhopur, Rajasthan, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,23.2,77.081,"Sehore, Madhya Pradesh, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,11.84,78.22,"Shevaroy Hills, Salem Dist., Tamil Nadu","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,32.497,74.536,"Sialkot, Punjab, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,20.265,72.999,"Silvassa, Gujarat, India","Sinha, 1981a"
Vespertilionidae,Scotophilus heathii,22.5,85.5,"Singhbhum, Jarkhand, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,14.61,74.82,"Sirsi, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,27.69,68.848,"Sukkur, Sind, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,21.19,72.81,"Surat, Gujarat, India","Brosset, 1962c"
Vespertilionidae,Scotophilus heathii,24.897,91.871,"Sylhet, Bangladesh","Bates & Harrison, 1997"
Vespertilionidae,Scotophilus heathii,19.18,72.85,"Thana, Maharashtra, India","Brosset, 1962c"
Vespertilionidae,Scotophilus heathii,10.53,76.21,"Thrissur, Kerala, India","Gopalakrishna & Madhavan, 1978"
