"Family","Species","Latitude","Longitude","Location","Source"
"Rhinolophidae","Rhinolophus rouxii","21.334",78.742,"Lohogad, Maharashtra, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","7.275",81.035,"Lunugalla, Uva Province, Sri Lanka","Ryley, 1914bi"
"Rhinolophidae","Rhinolophus rouxii","7.528",81.357,"Maha Oya, Eastern Province, Sri Lanka","Wroughton, 1915ci"
"Rhinolophidae","Rhinolophus rouxii","17.92",73.65,"Mahabaleshwar, Satara Dist., Maharashtra","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","6.522",80.114,"Matugama, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","10.26",77.549,"Meghamalai Hills, Theni Dist., Tamil Nadu","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","15.383",74.182,"Mollem, Goa","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","7.533333",80.7,"Mousakande, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","7.533333",80.65,"Pallama, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","10.28",77.51,"Palni Hills, Tamil Nadu, India","Lindsay, 1927i"
"Rhinolophidae","Rhinolophus rouxii","6.733333",80.433333,"Papoda, Sabaragamuwa, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","6.93",81.15,"Passara, Uva Province, Sri Lanka","Phillips, 1924"
"Rhinolophidae","Rhinolophus rouxii","15.317",75.713,"Patoli, Uttara Kanara, Karnataka, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","10.3",77.51,"Perumal, Patam Hills, Tamil Nadu, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","14.973",74.094,"Poinguinim, Goa, India","Agrawal, 1973"
"Rhinolophidae","Rhinolophus rouxii","15.4",74.012,"Ponda, Goa, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","11.93",79.78,"Pondicherry, Tamil Nadu, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","14.996",74.05,"Pongiuinim, Canacona, Goa","Ghosh, 2008"
"Rhinolophidae","Rhinolophus rouxii","18.47",73.79,"Pune, Maharashtra, India","Modak & Kamat, 1968"
"Rhinolophidae","Rhinolophus rouxii","8.33",80.5,"Rajagivilena, North Central Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","7.05",80.26,"Ruwanwella, Sabaragamuwa, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","20.237",84.27,"Salurdam, Orissa, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","17.186",73.551,"Sangameshwar, Maharashtra, India","Muni et al., 1994"
"Rhinolophidae","Rhinolophus rouxii","15.905",73.821,"Savantvadi, Maharashtra, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","12.41",76.68,"Seringapatnam, Karnataka, India","Ryley, 1913a"
"Rhinolophidae","Rhinolophus rouxii","11.84",78.22,"Shevaroy Hills, Salem Dist., Tamil Nadu","Sinha, 1973"
"Rhinolophidae","Rhinolophus rouxii","7.95",80.75,"Sigiriya, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus rouxii","11.22",76.48,"Silent Valley, Kerala, India","Das, 1986a"
"Rhinolophidae","Rhinolophus rouxii","14.61",74.82,"Sirsi, Karnataka, India","Brosset, 1926b"
