"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Pteropus medius","15.13",74.93,"Devikop, Karnataka, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.81",87.28,"Dharan, Nepal","Molur et al., 2002"
"Pteropodidae","Pteropus medius","26.03",89.96,"Dhuburi, Assam, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","16.55",78.68,"Dindi Reservoir, Andhra Pradesh, India","Molur et al., 2002"
"Pteropodidae","Pteropus medius","27.56",95.56,"Doom Dooma, Assam, India","Hinton & Lindsay, 1926"
"Pteropodidae","Pteropus medius","23.83",73.71,"Dungarpur, Rajasthan, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","27.39",79.56,"Farrukhabad, Uttar Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","6.05",80.21,"Galle, Southern Province , Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","6.71",81.03,"Gampaha, Uva Province, Sri Lanka","Molur et al., 2002"
"Pteropodidae","Pteropus medius","27.33",88.61,"Gangtok, Sikkim, India","Ghosal & Ghose, 1984"
"Pteropodidae","Pteropus medius","25.51",90.21,"Garo Hills, Tura, Meghalaya","AMNH"
"Pteropodidae","Pteropus medius","24.19",86.33,"Giridih, Jharkhand, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.52",93.97,"Golaghat, Assam, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","32.14",76.44,"Gopalpur, Himachal Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","17.331",76.832,"Gulbarga, Karnataka, India","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Pteropus medius","24.64",77.31,"Guna, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","32.03",75.4,"Gurdaspur, Punjab, India","Breadon, 1932"
"Pteropodidae","Pteropus medius","26.22",78.17,"Gwalior, Madhya Pradesh, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","6.88",80.08,"Hanwella, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","26.75",89.35,"Hasimara, West Bengal, India","Wroughton, 1917a"
"Pteropodidae","Pteropus medius","15.31",75.71,"Hawsbhavi, Karnataka, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.98",85.35,"Hazaribagh, Jharkhand, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","23.6",72.95,"Himatnagar, Gujarat, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","15.31",75.71,"Honkan, Karnataka, India","Wroughton, 1912c"
"Pteropodidae","Pteropus medius","6.71",80.05,"Horana, Western Province, Sri Lanka","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","22.75",88.75,"Hugli, West Bengal, India","Bates & Harrison, 1997"
"Pteropodidae","Pteropus medius","12.31",76.29,"Hunsur, Karnataka, India","Molur et al., 2002"
