"Family","Species","Latitude","Longitude","Location","Source"
"Pteropodidae","Cynopterus sphinx","30.31",78.03,"Dehra Dun, Uttarakhand,  India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.7",90.4,"Dhaka, Bangladesh","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","12.13",78.16,"Dharmapuri, Tamil Nadu, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","15.46",75.01,"Dharwad, Karnataka, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","20.75",85.5,"Dhenkanal, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.5",91.5,"East Khasi hills Meghalaya   India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","7.71",80.78,"Elahera, Central Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.77",91.84,"Ganganager, Tripura, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","19.31",84.78,"Ganjam, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.48",91.49,"Garjee, Tripura, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","24.75",85.01,"Gaya, Bihar, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","26.52",93.97,"Golaghat  Assam, India","Hinton and Lindsay, 1926"
"Pteropodidae","Cynopterus sphinx","7.03",93.78,"Great Nicobar, Nicobar Islands, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","6.12",81.12,"Hambantota, Southern Province, Sri Lanka","Ryley, 1914bi"
"Pteropodidae","Cynopterus sphinx","15.33",76.46,"Hampi, Karnataka,India","Brosset, 1962a"
"Pteropodidae","Cynopterus sphinx","22.59",88.31,"Hawra, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.98",85.35,"Hazaribagh, Jharkhand, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","14.26",74.41,"Honawar, Karnataka, India","Wroughton, 1913ai"
"Pteropodidae","Cynopterus sphinx","22.75",88.75,"Hugli, West Bengal, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","17.36",78.47,"Hyderabad city, Andhra Pradesh, India","Srinivasulu C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","19.133333",80.55,"Indravati National Park, Chhattisgarh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","23.16",79.93,"Jabalpur, Madhya Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","25.13",92.11,"Jaintiapur, Bangladesh","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","24.633333",90.066667,"Jalchatra, Bangladesh","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","26.5",88.5,"Jalpaiguri, Jalpaiguri district, West Bengal","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","22.76",74.59,"Jhabua, Madhya Pradesh","AMNH"
"Pteropodidae","Cynopterus sphinx","32.89",74.96,"Jhajjar Kotli, Jammu & Kashmir, India","Chakraborty, 1983"
"Pteropodidae","Cynopterus sphinx","24.6",76.15,"Jhalawar, Rajasthan, India","Advani, 1982b"
"Pteropodidae","Cynopterus sphinx","8.14",80.33,"Kala Oya, North Western Province, Sri Lanka","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","20.08",83.2,"Kalahandi, Orissa, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","12.03",75.58,"Kalli, Kerala, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","16.66",78.49,"Kalwakurthy, Mahbubnagar District, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","28.69",77.16,"Kamala Nehru ridge, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Pteropodidae","Cynopterus sphinx","24.04",92.2,"Kanchanpur, Tripura, India","Agrawal and Bhattacharyya, 1977"
"Pteropodidae","Cynopterus sphinx","22.316667",80.616667,"Kanha National Park, Madhya Pradesh, India","Bates & Harrison 1997"
"Pteropodidae","Cynopterus sphinx","8.08",77.56,"Kanyakumari, Tamil Nadu, India","Molur et al. 2002"
"Pteropodidae","Cynopterus sphinx","24.89",67.02,"Karachi, Sind, Pakistan","Bates & Harrison 1997"
