"Family","Species","Latitude","Longitude","Location","Source"
"Rhinolophidae","Rhinolophus lepidus","17.933333",73.816667,"Panchgani, Maharashtra, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","28.64",79.87,"Philibhit, Uttar Pradesh, India","Wroughton, 1914"
"Rhinolophidae","Rhinolophus lepidus","28.363",75.601,"Pilani, Rajasthan","AMNH"
"Rhinolophidae","Rhinolophus lepidus","32.108",66.899,"Qalat, Afghanistan","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","29.288",79.54,"Ranibagh, Uttarakhand, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","26.037",76.464,"Ranthambhore, Rajasthan, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","16.99",73.29,"Ratnagiri, Maharashtra, India","Brosset, 1962b"
"Rhinolophidae","Rhinolophus lepidus","22.642",87.319,"Salbani, West Bengal, India","Wroughton, 1915cii"
"Rhinolophidae","Rhinolophus lepidus","11.652918",78.157654,"Salem, Tamil Nadu, India","Das, 1986a"
"Rhinolophidae","Rhinolophus lepidus","25.48",92.34,"Shangpung, Meghalaya, India","Hinton & Lindsay, 1926"
"Rhinolophidae","Rhinolophus lepidus","26.984",94.631,"Sibsagar, Assam, India","Kurup, 1968"
"Rhinolophidae","Rhinolophus lepidus","27.607",75.138,"Sikar Burz, Rajasthan, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","11.22",76.48,"Silent Valley, Kerala, India","Das, 1986a"
"Rhinolophidae","Rhinolophus lepidus","27.95",85.68,"Sindu district, Nepal","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","26.18",85.23,"Singar, Bihar, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","22.81",88.23,"Singur, West Bengal, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus lepidus","22.7117",78.198,"Sohagpur, Madhya Pradesh, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","25.359",92.183,"Syndai, Meghalaya, India","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","16.656",73.517,"Taluka Rajapur, Kasheli Village, Ratnagiri Dist., Maharashtra","AMNH"
"Rhinolophidae","Rhinolophus lepidus","23.247",92.839,"Teirei, Mizoram","Ghosh, 2008"
"Rhinolophidae","Rhinolophus lepidus","11.35",77.871,"Thirtamalai, Salem, Tamil Nadu, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus lepidus","18.22",83.04,"Tyda, Visakhapatnam district, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Rhinolophidae","Rhinolophus lepidus","12.59",79.747,"Upper Manalar, Theni, Tamil Nadu, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus lepidus","17.7",83.25,"Vishakhapatnam district, Andhra Pradesh, India","Das, 1986a"
"Rhinolophidae","Rhinolophus lepidus","17.901",82.405,"Wangasara, Vishakapatnam, Andhra Pradesh, India","Ghosh, 2008"
"Rhinolophidae","Rhinolophus lepidus","30.465",78.012,"Benog WLS, Uttarakhand","Chakravarty (2015)"
"Rhinolophidae","Rhinolophus lepidus","30.481",79.283,"Ansuya devi, Chamoli, Uttarakhand","Chakravarty (2015)"
"Rhinolophidae","Rhinolophus lepidus","34.556",71.936,"Malakand district, Khyber Pakhtunkhwa, Pakistan","Salim et al. (2017)"
"Rhinolophidae","Rhinolophus lepidus","13.548",77.126,"Siddarabetta, Tumkur Dist., Karnataka","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","15.024",76.56,"Sandur, Bellary Dist., Karnataka","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","21.412",79.268,"Kandri Moil Cave, Nagpur, Nagpur Dist., Maharashtra","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","17.885",73.666,"Robber's Cave, near Mahabaleshwar, Satara Dist., Maharashtra","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","17.595",73.883,"Rajpuri, Mandap Ghat, Satara District, Maharastra","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","20.752",74.064,"Muler Fort, Nashik District,  Maharashtra","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Rhinolophidae","Rhinolophus lepidus","20.29522",85.824787,"Bhubaneswar city","Debata et al. (2018)"
"Rhinolophidae","Rhinolophus lepidus","32.017",66.783,"Bulan cave, Zabol, Afghanistan","Benda & Gisler, 2015"
"Rhinolophidae","Rhinolophus lepidus","35.85",64.9,"Zarmast Cave, Faryab, Afghanistan","Benda & Gisler, 2015"
"Rhinolophidae","Rhinolophus lepidus","35.917",64.783,"Maimana, Faryab, Afghanistan","Benda & Gisler, 2015"
"Rhinolophidae","Rhinolophus lepidus","34.783",70.1,"Alishing, Laghman, Afghanistan","Benda & Gisler, 2015"
"Rhinolophidae","Rhinolophus lepidus","34.183",70.099,"Grotte Tagheh Tchineh, Nangarhar, Afghanistan","Benda & Gisler, 2015"
"Rhinolophidae","Rhinolophus lepidus","28.167",85.667,"Langtang National Park and Buffer Zone, Nepal","Thapa et al. 2021"
"Rhinolophidae","Rhinolophus lepidus","34.79",72.373,"Fizaghat Kaan","Salim, 2018"
"Rhinolophidae","Rhinolophus lepidus","34.783",72.423,"Nalai Kaan","Salim, 2018"
"Rhinolophidae","Rhinolophus lepidus","34.789",72.369,"Gull Dara Kaan","Salim, 2018"
"Rhinolophidae","Rhinolophus lepidus","34.682",72.231,"Malakand University","Salim, 2018"
"Rhinolophidae","Rhinolophus lepidus","13.867",79.224,"Gundalakona Waterfalls, Desatapally, Balapalli range, Koduru, Kadappa District, Andhra Pradesh","OU.NHM Collection"
"Rhinolophidae","Rhinolophus lepidus","23.022",68.992,"Fort of Sandhan village, Kachchh district, Gujarat, India","Senacha 2008"
"Rhinolophidae","Rhinolophus lepidus","23.109",79.927,"Gwarighat, Madhya Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.408381",77.669833,"Shivpuri, Madhya Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.2717",91.7308,"Cave Arwah","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.503",92.6102,"Khandong dam site","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.2072",92.0096,"Shnongpdeng","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.2321",92.3448,"Cave Khung","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","31.8041",76.9449,"Drang, Himachal Pradesh","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","18.5011",73.5138,"Mulshi, Maharashtra","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","19.2032",73.8743,"Junar, Maharashtra","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","19.072",73.5357,"Bhimashankar, Maharashtra","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","26.091",94.259,"Wokha, Nagaland","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","28.550632",77.150887,"Aravali Biodiversity Park, New Delhi","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","11.2588",75.7804,"Kozhikode, Kerala","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","8.885013",76.639956,"Kollam, Kerala","Saikia 2018"
"Rhinolophidae","Rhinolophus lepidus","25.49",90.24,"Siju cave, Meghalaya, India","Sinha 1999"
"Rhinolophidae","Rhinolophus lepidus","30.457",79.274,"Mandal, Chamoli, Uttarakhand","Chakravarty et al 2020"
"Rhinolophidae","Rhinolophus lepidus","23.927641",87.387182,"Chandrapur, Birbhum district, West Bengal","Das 2003"
"Rhinolophidae","Rhinolophus lepidus","26.964242",88.588069,"Nimbong, West Bengal","Naulak & Pradhan 2020"
"Rhinolophidae","Rhinolophus lepidus","27.155166",88.615858,"Pedong, West Bengal","Naulak & Pradhan 2020"
"Rhinolophidae","Rhinolophus lepidus","27.978",87.846,"Sangser, West Bengal","Naulak & Pradhan 2020"
"Rhinolophidae","Rhinolophus lepidus","27.33",88.62,"Sikkim","Naulak & Pradhan 2020"
"Rhinolophidae","Rhinolophus lepidus","28.050278",85.550278,"Sindhupalchowk district, Nepal","Bates & Harrison, 1997"
"Rhinolophidae","Rhinolophus lepidus","25.289073",90.981916,"Amarsang, Meghalaya, India","Saikia et al 2018"
"Rhinolophidae","Rhinolophus lepidus","25.033307",78.056152,"Garha, Madhya Pradesh","GBIF 2022"
"Rhinolophidae","Rhinolophus lepidus","18.283",83.0166,"Anantagiri, Visakhapatnam district, Andhra Pradesh","GBIF 2022"
