"Family","Species","Latitude","Longitude","Location","Source"
"Vespertilionidae","Scotozous dormeri","18.97",72.82,"Mumbai, Maharashtra, India","Brosset, 1962c"
"Vespertilionidae","Scotozous dormeri","23.981",78.48,"Mundra, Madhya Pradesh, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","8.72",77.83,"Murappanadu, Tamil Nadu, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","26.129",85.379,"Muzaffarpur, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","12.3",76.65,"Mysore (University Campus), Karnataka, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","30.375",76.149,"Nabha, Punjab, India","Santosh & Gupta, 1984a"
"Vespertilionidae","Scotozous dormeri","15.67",78.78,"Nallamala Hills, Andhra Pradesh, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","19.195",77.305,"Nanded, Maharashtra, India","Madhavan, 1978"
"Vespertilionidae","Scotozous dormeri","30.72",76.981,"near Chandigarh, Haryana, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","23.933333",86.116667,"Nimiaghat, Bihar, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","23.33",86.36,"North 24-Parganas, West Bengal, India","Agrawal et al., 1992"
"Vespertilionidae","Scotozous dormeri","24.2",72.483333,"Palanpur, Gujarat, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","8.72",77.73,"Palayamkottai, Tamil Nadu, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","21.4",73.26,"Patal, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","25.61",85.14,"Patna, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","18.47",73.79,"Pune, Maharashtra, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","16.959",73.606,"Rajapur Taluka, Debhil Village, Ratnagiri Dist., Maharashtra","AMNH M-208152"
"Vespertilionidae","Scotozous dormeri","21.873",73.503,"Rajpipla, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","24.366",88.6,"Rajshahi, Bangladesh","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","24.61",83.91,"Rohtas, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","11.652918",78.157654,"Salem, Tamil Nadu, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","25.85",85.78,"Samastipur, Bihar, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","21.4",83.88,"Sambalpur, Orissa, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","24.5",87.5,"Santal Pargana, Jharkhand, India","Bates & Harrison, 1997"
"Vespertilionidae","Scotozous dormeri","21.17",70.59,"Sasan, Gujarat, India","Ryley, 1913bi"
"Vespertilionidae","Scotozous dormeri","22.431",78.222,"Satpura National Park, Madhya Pradesh, India","Molur et al., 2002"
"Vespertilionidae","Scotozous dormeri","26.02",76.344,"Sawai Mahopur, Rajasthan, India","Bates & Harrison, 1997"
