"Family","Species","Latitude","Longitude","Location","Source"
"Megadermatidae","Lyroderma lyra","26.22",78.17,"Gwalior, Madhya Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","14.76",75.13,"Hangal, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","22.59",88.26,"Hawrah, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.85",85.333333,"Hazaria, Nepal","Hinton & Fry, 1923"
"Megadermatidae","Lyroderma lyra","22.159",71.331,"Hingolgadh, Saurashtra, Gujarat","AMNH"
"Megadermatidae","Lyroderma lyra","14.26",74.41,"Honawar, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","15.31",75.71,"Honkan, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","22.75",77.71,"Hoshangabad, Madhya Pradesh, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","22.75",88.75,"Hugli, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","17.36",78.47,"Hyderabad, Andhra Pradesh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","11.13",78.66,"Idachivillai, Tamil Nadu, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","19.133333",80.55,"Indravati National Park, Chhattisgarh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","23.16",79.93,"Jabalpur, Madhya Pradesh, India","Khajuria, 1980"
"Megadermatidae","Lyroderma lyra","34.43",70.46,"Jalalabad, Afghanistan","Gaisler, 1970a"
"Megadermatidae","Lyroderma lyra","26.5",88.5,"Jalpaiguri, Jalpaiguri district, West Bengal","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","24.6",76.15,"Jhalawar, Rajasthan, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","28.12",75.39,"Jhunjhunu, Rajasthan, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.28",73.02,"Jodhpur, Rajasthan, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","14.19",74.78,"Jog, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","16.6",76.58,"Kadkal, Karnataka, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","6.57",79.96,"Kalutara, Western Province, Sri Lanka","Phillips, 1980"
"Megadermatidae","Lyroderma lyra","32.1",76.27,"Kangra, Himachal Pradesh, India","Sinha, 1980"
"Megadermatidae","Lyroderma lyra","22.316667",80.616667,"Kanha National Park, Madhya Pradesh, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","19.2",72.9,"Kanheri Caves, Maharashtra, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","24.89",67.02,"Karachi, Sind, Pakistan","Roberts, 1977"
"Megadermatidae","Lyroderma lyra","15.02",76.33,"Kardibetta Forest, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","15.39",75.21,"Kasakola, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","27.7",85.31,"Kathmandu, Nepal","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","19.083333",79.2,"Kawal Wildlife Sanctuary, Adilabad district, Andhra Pradesh","Srinivasulu C. & B. Srinivasulu"
"Megadermatidae","Lyroderma lyra","9.866667",78.15,"Keela Kuyil Kudi, Tamil Nadu, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","25.238",82.513,"Khamaria, Uttar Pradesh, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","18.856",73.887,"Khed, Maharashtra, India","Wroughton, 1916aiii"
"Megadermatidae","Lyroderma lyra","25.466667",90.216667,"Kherapera, Meghalaya, India","Molur et al., 2002"
"Megadermatidae","Lyroderma lyra","21.402",72.925,"Kim, Gujarat, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","26.25",89.5,"Koch Bihar, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","13.133",78.133,"Kolar, Karnataka, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","22.56",88.36,"Kolkata, West Bengal, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","19.89",86.09,"Konark, Orissa, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","25.17",75.83,"Kota, Rajasthan, India","Bates & Harrison, 1997"
"Megadermatidae","Lyroderma lyra","31.567",74.34,"Lahore, Punjab, Pakistan","Bates & Harrison, 1997"
