"Family","Species","Latitude","Longitude","Location","Source"
"Vespertilionidae","Pipistrellus ceylonicus","30.301",71.931,"Khanewal, Punjab, Pakistan","Roberts, 1977"
"Vespertilionidae","Pipistrellus ceylonicus","21.306",70.085,"Khirasara, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","22.56",88.36,"Kolkata, West Bengal, India","Lal & Biswas, 1985a"
"Vespertilionidae","Pipistrellus ceylonicus","18.816667",82.716667,"Koraput, Orissa, India","Das et al., 1993"
"Vespertilionidae","Pipistrellus ceylonicus","14.264",75.058,"Kyasanur, Karnataka, India","Molur et al., 2002"
"Vespertilionidae","Pipistrellus ceylonicus","26.216",68.334,"Landhi, Sind, Pakistan","Wroughton, 1916ci"
"Vespertilionidae","Pipistrellus ceylonicus","16.861",73.549,"Lanja, Maharashtra, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","18.74",73.4,"Lonavala, Pune district, Maharashtra","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","22.383",85.533,"Luia, Jharkhand, India","Wroughton, 1915cii"
"Vespertilionidae","Pipistrellus ceylonicus","31.408",73.083,"Lyallpur, Pakistan","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","12.42",75.74,"Madikere, Kodagu district, Karnakata","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","7.4",80.733,"Madulkele, Central Province, Sri Lanka","Phillips, 1980"
"Vespertilionidae","Pipistrellus ceylonicus","15.47",78.62,"Mahanandi, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","17.333333",78.583333,"Mahaveer Harina Vanasthali National Park, Hyderabad, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","28.7",77.22,"Majnu-ka-Tila, near river Yamuna ring road, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","25.894",68.524,"Malir (ca. 10 mi. E. Karachi)., Karachi, Sind, Pakistan","Walton, 1974"
"Vespertilionidae","Pipistrellus ceylonicus","22.366667",75.4,"Mandu, Madhya Pradesh, India","Brosset, 1962c"
"Vespertilionidae","Pipistrellus ceylonicus","12.87",74.88,"Mangalore, Karnataka, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","16.37",78.75,"Mannanur, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","10.54",76.28,"Mannuthy, Kerala Agriculture Univeristy Campus, Thrissur, Kerala","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","12.424",75.741,"Mercara, Karnataka, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","21.17",72.9,"Mheskatri, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","15.38",74.17,"Mollem, Goa, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","24.592",72.715,"Mount Abu, Rajasthan, India","Ryley, 1914a"
"Vespertilionidae","Pipistrellus ceylonicus","18.97",72.82,"Mumbai, Maharashtra, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","18.193069",79.943147,"Mulugu, Warangal, Telangana","Ghosh 2006"
"Vespertilionidae","Pipistrellus ceylonicus","21.07",79.27,"Nagpur, Maharashtra, India","Sabnis, 1973"
"Vespertilionidae","Pipistrellus ceylonicus","6.926",81.123,"Namunukula, Uva Province, Sri Lanka","Phillips, 1980"
"Vespertilionidae","Pipistrellus ceylonicus","19.195",77.305,"Nanded, Maharashtra, India","Madhavan, 1971"
"Vespertilionidae","Pipistrellus ceylonicus","20.02",73.5,"Nasik, Maharashtra, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","11.41",76.5,"Nilgiri Hills, Tamil Nadu, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","6.966667",80.766667,"Nuwara Eliya, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","6.833333",80.833333,"Ohiya, Uva Province, Sri Lanka","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","17.933333",73.816667,"Panchgani, Maharashtra, India","Tiwari et al., 1971"
"Vespertilionidae","Pipistrellus ceylonicus","6.93",81.15,"Passara, Uva Province, Sri Lanka","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","18.47",73.79,"Pune, Maharashtra, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","22.28",70.8,"Rajkot, Gujarat, India","Ryley, 1913bi"
"Vespertilionidae","Pipistrellus ceylonicus","21.873",73.503,"Rajpipla, Gujarat, India","Sinha, 1981a"
"Vespertilionidae","Pipistrellus ceylonicus","18.012958",79.548503,"Ramappa, Warangal, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","9.27",79.28,"Rameshwaram, Ramanathapuram district, Tamil Nadu, India","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","7.517",80.673,"Ratotta, Central Province, Sri Lanka","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","11.652918",78.157654,"Salem, Salem district, Tamil Nadu","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","21.4",83.88,"Sambalpur, Orissa, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","21.17",70.59,"Sasan, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","17.69",74,"Satara, Maharashtra, India","Brosset, 1962c"
"Vespertilionidae","Pipistrellus ceylonicus","12.41",76.68,"Seringapatnam, Karnataka, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","17.59",78.57,"Shamirpet, Ranga Reddy district, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","16.04",78.91,"Shikaram, Nagarjunasagar Srisailam Tiger Reserve, Andhra Pradesh","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","14.61",74.82,"Sirsi, Karnataka, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","12.297",77.167,"Sivasamudram, Karnataka, India","Ryley, 1913a"
"Vespertilionidae","Pipistrellus ceylonicus","11.838774",78.224444,"Shevaroy hills, Tamil Nadu","Ghosh 2006"
"Vespertilionidae","Pipistrellus ceylonicus","12.024",75.988,"Srimangala, Karnataka, India","Ryley, 1913bii"
"Vespertilionidae","Pipistrellus ceylonicus","22.12",84.03,"Sundargarh, Orissa, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","21.055",70.531,"Talala, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","6.931",80.657,"Talawakele, Central Province, Sri Lanka","Molur et al., 2002"
"Vespertilionidae","Pipistrellus ceylonicus","19.18",72.85,"Thana, Maharashtra, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","13.1291",78.0861,"Therahalli, Kolar district, Karnataka, India","Srinivasulu pers obs"
"Vespertilionidae","Pipistrellus ceylonicus","13.1593",78.2929,"Hanumanhalli, Kolar district, Karnataka, India","Srinivasulu pers obs"
"Vespertilionidae","Pipistrellus ceylonicus","15.33",76.46,"Hampi, Karnataka, India","Srinivasulu pers obs"
"Vespertilionidae","Pipistrellus ceylonicus","24.74",67.92,"Thatta, Sind, Pakistan","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","10.53",76.21,"Thrissur, Kerala, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","8.569",81.232,"Trincomalee, Eastern Province, Sri Lanka","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","20.63",72.93,"Valsad, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","15.325",76.465,"Vijayanagar, Karnataka, India","Wroughton, 1913iii"
"Vespertilionidae","Pipistrellus ceylonicus","17.7",83.25,"Visakhapatnam, Andhra Pradesh, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","20.75",78.65,"Wardha, Wardha Dist., Maharashtra","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","28.73",77.21,"Wazirabad, Delhi","Srinivasulu, C. & B. Srinivasulu"
"Vespertilionidae","Pipistrellus ceylonicus","12.133",76.2333,"Wotekolli, Karnataka, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","11.709",76.095,"Wynaad, Kerala, India","Blanford, 1888-91"
"Vespertilionidae","Pipistrellus ceylonicus","21.516",70.466,"Yalala, Gujarat, India","Bates & Harrison, 1997"
"Vespertilionidae","Pipistrellus ceylonicus","17.194",78.493,"Sreenagar, near Fabcity, Hyderabad, Rangareddy Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.419",78.529,"Osmania University Campus (UCS Principal's Office), Hyderabad Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.487",78.481,"Military Dairy Farm, Old Bowenpally, Secunderabad, Hyderabad Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.472",78.479,"St.Peter's School, Bowenpally, Hyderabad Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.239",78.407,"Shamshabad, Rangareddy Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.552",78.527,"Hakimpet, Ranga Reddy Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","19.359",78.413,"Kumari, Adilabad Dist., Telangana","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","13.138",78.091,"Paparajanhalli mosque, Paparajanhalli, Kolar Dist., Karnataka","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","19.946",79.303,"Anchaleshwar Temple, Chandrapur, Chandrapur Dist., Maharashtra","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","18.783",73.47,"Karla Caves (1st floor), Pune Dist., Maharashtra","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","18.196",76.103,"Osmanabad Caves, Osmanabad Dist, Maharashtra","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","10.527111",76.676433,"Tribal Colony, Neliumpathy, Kerala","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","17.964444",78.039444,"Manjeera WLS Guest House, Telangana State","OU.NHM Collection"
"Vespertilionidae","Pipistrellus ceylonicus","10.289",77.169,"Chinnar WLS, Kerala","Das et al. (2012)"
"Vespertilionidae","Pipistrellus ceylonicus","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Vespertilionidae","Pipistrellus ceylonicus","34.169",72.066,"Peshawar, Pakistan.","Rahman et al. (2015a)"
"Vespertilionidae","Pipistrellus ceylonicus","33.579",72.222108,"Thatta, Karachi, Pakiatan ","Rahman et al. (2015a)"
