"Family","Species","Latitude","Longitude","Location","Source"
"Megadermatidae","Megaderma spasma","12.888",92.687,"Interview Island, North Andaman Islands, A & N Islands","OU.NHM Collection"
"Megadermatidae","Megaderma spasma","11.933",75.795,"10th Block, Forest Quarters, Aralam Wildlife Sanctuary, Kannur Dist., Kerala","OU.NHM Collection"
"Megadermatidae","Megaderma spasma","12.097",75.735,"Portland Rubber Estate, Kodagu, Karnataka","OU.NHM Collection"
"Megadermatidae","Megaderma spasma","8.8586",77.2175,"Shendurney WLS and surrounding unprotected areas.","Deshpande (2012)"
"Megadermatidae","Megaderma spasma","18.403703",72.937851,"Phansad Wildlife Sanctuary, Raigad district, Maharashtra","Bhopale & Malya 2009"
"Megadermatidae","Megaderma spasma","21.4654",77.1446,"Tarubanda, Samewada village, Maharashtra, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","21.06563",79.821101,"Lakhani, Maharashtra, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","20.1938",79.34,"Tadoba-Andhari Tiger Reserve, Maharashtra, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","20.2879",79.658,"Sindewahi, Maharashtra, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","21.539006",79.95623,"Piparia, Maharashtra","Saikia 2018"
"Megadermatidae","Megaderma spasma","21.6716",80.3366,"Pench National Park, Maharashtra","Saikia 2018"
"Megadermatidae","Megaderma spasma","21.4458",77.1972,"Melghat Tiger Reserve, Maharashtra","Saikia 2018"
"Megadermatidae","Megaderma spasma","17.9307",73.6477,"Mahabaleshwar, Maharashtra","Saikia 2018"
"Megadermatidae","Megaderma spasma","21.9337",86.5488,"Lunlung of Similipal Biosphere Reserve, Odisha","Saikia 2018"
"Megadermatidae","Megaderma spasma","18.823148",82.167671,"Gupteshwar Hills, Odisha","Saikia 2018"
"Megadermatidae","Megaderma spasma","22.5763",74.1185,"Near Ratanmahal WLS, Gujarat","Saikia 2018"
"Megadermatidae","Megaderma spasma","10.4639",76.203,"Venginissery, Kerala, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","10.4481",76.1871,"Aralam, Kerala, India","Saikia 2018"
"Megadermatidae","Megaderma spasma","25.923095",91.820761,"Nongkhyllem WLS, Meghalaya","Saikia 2018"
"Megadermatidae","Megaderma spasma","7.5033",81.233,"Maduru-Oya National Park, Sri Lanka","Edirisinghe et al 2018"
"Megadermatidae","Megaderma spasma","22.125976",84.042565,"Sundargarh, Orissa, India","Debta et al 2013"
"Megadermatidae","Megaderma spasma","25.927542",91.821616,"Nongkhyllem wildlife sanctuary, Meghalaya","Saikia et al 2018"
"Megadermatidae","Megaderma spasma","10.32",76.88,"Valparai Plateau, Tamil Nadu","Wordley et al. 2014"
"Megadermatidae","Megaderma spasma","22.173759",88.806073,"Gosaba, South 24-Parganas, West Bengal, India","Das et al 1995"
"Megadermatidae","Megaderma spasma","23.166853",92.8332,"Lushai Hills, Sangao, Mizoram, India","GBIF 2022"
"Megadermatidae","Megaderma spasma","16.980208",73.314571,"Ratnagiri, Maharashtra","GBIF 2022"
