Family,Species,Latitude,Longitude,Location,Source
Vespertilionidae,Pipistrellus coromandra,34.082,74.808,"Srinagar, Jammu & Kashmir, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,25.091,88.084,"Sujapur, West Bengal, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,22.12,84.03,"Sundargarh, Orissa, India","Das et al., 1993"
Vespertilionidae,Pipistrellus coromandra,21.19,72.81,"Surat, Gujarat, India","Brosset, 1962c"
Vespertilionidae,Pipistrellus coromandra,26.158,94.562,"Takubama (=Chakanama), Nagaland, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,18.93,72.833,"Tamankud, Maharashtra, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,9.833333,77.4,"Upper Manalaar, Tamil Nadu , India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,26.003,85.081,"Vaishali, Bihar, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,15.325,76.465,"Vijayanagar, Karnataka, India","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,34.902,72.253,"Yakh Tangai, NWFP, Pakistan","Bates & Harrison, 1997"
Vespertilionidae,Pipistrellus coromandra,34.754,71.975,"Barcharai Daim, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,34.682,72.231,"University of Malakand, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,34.631,71.906,"Koza Agra, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,35.323,72.048,"Shaheed Benazir Bhutto University Sheringal, Malakand Division, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,35.692,72.397,"Thal, Dir District, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,35.291,72.017,"Dir, Dir District, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,34.938,72.123,"Mian Banda, Dir District, Khyber Pakhtunkhwa, Pakistan","Salim, 2018"
Vespertilionidae,Pipistrellus coromandra,26.583,86.967,"1KM SE of Kusaha, Koshitappu Wildlife Reserve Buffer Zone, Nepal",Thapa et al. 2012
Vespertilionidae,Pipistrellus coromandra,12.856,92.875,"Bamboo Nullah, near Mayabunder, Middle Andaman",OU.NHM Collection
Vespertilionidae,Pipistrellus coromandra,11.638424,75.865728,"Pannikotur Chempanoda Village, Perimanamuzhy, Kozhikode Dist., Kerala",OU.NHM Collection
Vespertilionidae,Pipistrellus coromandra,15.98,75.86,"Aihole, Karnataka, India",OU.NHM Collection
Vespertilionidae,Pipistrellus coromandra,8.8586,77.2175,Shendurney WLS and surrounding unprotected areas,Deshpande (2012)
Vespertilionidae,Pipistrellus coromandra,34.169,72.066,"Peshawar, Pakistan.",Rahman et al. (2015a)
Vespertilionidae,Pipistrellus coromandra,27.292669,87.371041,"Madi-Rambeni ward no. 1,2,3,4,5,8,9; Madi-Mulkharkha; Manglabare Chauki, Nepal",Thapa (2014)
Vespertilionidae,Pipistrellus coromandra,30.284038,77.97512,"Wildlife institute of India Campus, Chandrabani, Dehradun, Uttarkhand",Virkar & Shrotriya (2014)
Vespertilionidae,Pipistrellus coromandra,20.29522,85.824787,Bhubaneswar city,Debata et al. (2018)
Vespertilionidae,Pipistrellus coromandra,34.169,72.066,"Peshawar, Pakistan",Rahman et al. (2015)
Vespertilionidae,Pipistrellus coromandra,20.29522,85.824787,Bhubaneswar city,Debata & Palita (2018)
Vespertilionidae,Pipistrellus coromandra,34.883,71.149,"Chaghasarai, Konar, Afghanistan","Benda & Gisler, 2015"
Vespertilionidae,Pipistrellus coromandra,34.667,70.199,"Mihtar Lam, Laghman, Afghanistan","Benda & Gisler, 2015"
Vespertilionidae,Pipistrellus coromandra,35.85,64.899,"Pol-e Bisut, Nangarhar, Afghanistan","Benda & Gisler, 2015"
Vespertilionidae,Pipistrellus coromandra,34.73,71.479,"Bajaur agency, FTA, Pakistan",Idnan et al. 2022
Vespertilionidae,Pipistrellus coromandra,27.500278,84.500278,"Chitwan National Park and Buffer Zone, Nepal",Thapa et al 2021
Vespertilionidae,Pipistrellus coromandra,26.6952,91.6418,"Tamulpur, Assam, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,26.641547,91.726681,"Naokata, Assam, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,26.0876,90.5636,"Goalpara, Assam, India",Saikia 2018
Vespertilionidae,Pipistrellus coromandra,32.45,77.9166,"Bakloh, Himachal Pradesh, India",Saikia 2018
