"Family","Species","Latitude","Longitude","Location","Source"
"Hipposideridae","Hipposideros fulvus","17.92",73.65,"Mahabaleshwar, Satara Dist., Maharashtra","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","19.248",76.776,"Marathwada, Maharashtra, India","Madhavan et al., 1978"
"Hipposideridae","Hipposideros fulvus","5.949",80.535,"Matara, Southern Province, Sri Lanka","Molur et al. 2002"
"Hipposideridae","Hipposideros fulvus","18.97",72.82,"Mumbai, Maharashtra, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","25.23",86.28,"Munger, Bihar, India","Sinha, 1986a"
"Hipposideridae","Hipposideros fulvus","21.07",79.27,"Nagpur, Maharashtra, India","Sabnis, 1973"
"Hipposideridae","Hipposideros fulvus","19.195",77.305,"Nanded, Maharashtra, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","20.02",73.5,"Nasik, Maharashtra, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","7.1",93.779,"Nicobar Islands, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","27.216",77.489,"Nr, Bharatpur City, Rajasthan","AMNH M-208128"
"Hipposideridae","Hipposideros fulvus","24.2",72.483333,"Palanpur, Gujarat, India","Ryley, 1914a"
"Hipposideridae","Hipposideros fulvus","17.933333",73.816667,"Panchgani, Maharashtra, India","Khajuria, 1953"
"Hipposideridae","Hipposideros fulvus","26.96",64.1,"Panjgur, Baluchistan, Pakistan","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","32.6",72.95,"Pind Dadan Khan, Punjab, Pakistan","Ghosh 2008"
"Hipposideridae","Hipposideros fulvus","16.959",73.606,"Rajapur Taluka, Debhil Village, Ratnagiri Dist., Maharashtra","AMNH M-208132"
"Hipposideridae","Hipposideros fulvus","22.28",70.8,"Rajkot, Gujarat, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","16.99",73.29,"Ratnagiri, Maharashtra, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","6.691",80.386,"Ratnapura, Sabaragamuwa Province, Sri Lanka","Molur et al. 2002"
"Hipposideridae","Hipposideros fulvus","33.605",73.043,"Rawalpindi, Punjab, Pakistan","Sinha, 1980"
"Hipposideridae","Hipposideros fulvus","22.268",71.191,"Sadla, Gujarat, India","Ryley, 1913bi"
"Hipposideridae","Hipposideros fulvus","21.17",70.59,"Sasan, Gujarat, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","25.67",76.7,"Sheopore, Madhya Pradesh, India","Lindsay, 1926b"
"Hipposideridae","Hipposideros fulvus","11.84",78.22,"Shevaroy Hills, Salem Dist., Tamil Nadu","Ghosh 2008"
"Hipposideridae","Hipposideros fulvus","19.697",72.714,"Shirgaum, Maharashtra, India","Wroughton, 1916ai"
"Hipposideridae","Hipposideros fulvus","24.604",68.078,"Shujawal, Sind, Pakistan","Siddiqi, 1961"
"Hipposideridae","Hipposideros fulvus","22.7117",78.198,"Sohagpur, Madhya Pradesh, India","Wroughton, 1913ii"
"Hipposideridae","Hipposideros fulvus","27.69",68.848,"Sukkur, Sind, Pakistan","Wroughton, 1916ci"
"Hipposideridae","Hipposideros fulvus","21.055",70.531,"Talala, Gujarat, India","Bates & Harrison 1997"
"Hipposideridae","Hipposideros fulvus","24.74",67.92,"Thatta, Sind, Pakistan","Bates & Harrison 1997"
